
---------------------------------------------------------------[Token Information]---------------------------------------------------------------

Token Name: OPEN GPU (oGPU)
Website: https://opengpu.network/
Twitter: https://twitter.com/opengpunetwork
Whitepaper: https://opengpu.network/docs/whitepaper.pdf

---------------------------------------------------------------[Token Price Data]---------------------------------------------------------------

+----------------------+---------------------+-------------------+
|        Price         |         Date        | Price Abnormality |
+----------------------+---------------------+-------------------+
| 0.12375100097179093  | 2024-05-03 23:00:00 |         []        |
| 0.07104200035992593  | 2024-05-02 23:00:00 |         []        |
| 0.071317867802786875 | 2024-05-01 23:00:00 |         []        |
| 0.08193532558399366  | 2024-04-30 23:00:00 |         []        |
| 0.08265236242135214  | 2024-04-29 23:00:00 |         []        |
| 0.08537156730001368  | 2024-04-28 23:00:00 |         []        |
| 0.074056662972476225 | 2024-04-27 23:00:00 |         []        |
| 0.07984045645535792  | 2024-04-26 23:00:00 |         []        |
| 0.060827998803139545 | 2024-04-25 23:00:00 |         []        |
| 0.06176317848440507  | 2024-04-24 23:00:00 |         []        |
| 0.07541090599848211  | 2024-04-23 23:00:00 |         []        |
| 0.07995391301532595  | 2024-04-22 23:00:00 |         []        |
|  0.0996690072159506  | 2024-04-21 23:00:00 |         []        |
| 0.085395102857545715 | 2024-04-20 23:00:00 |         []        |
|  0.095322331699067   | 2024-04-19 23:00:00 |         []        |
| 0.12871446986528398  | 2024-04-18 23:00:00 |         []        |
|  0.0718730310953164  | 2024-04-17 23:00:00 |         []        |
| 0.04904524941961595  | 2024-04-16 23:00:00 |         []        |
|       0.107855       | 2024-04-15 23:00:00 |         []        |
| 0.12150659447619094  | 2024-04-14 23:00:00 |         []        |
| 0.10986593961878492  | 2024-04-13 23:00:00 |         []        |
| 0.019843827466389158 | 2024-04-12 23:00:00 |         []        |
| 0.026305482992776026 | 2024-04-11 23:00:00 |         []        |
+----------------------+---------------------+-------------------+


---------------------------------------------------------------[Token Holder Data)]---------------------------------------------------------------

+------+--------------------------------------------+----------------------+------------------------+
| Rank |               Holder Address               |       Quantity       |       Proportion       |
| 425  | 0x303799eb889d9cf10245d6edd5ec40affaf9b533 |  738.2086573113842   | 0.003515279320530401%  |
| 426  | 0xb8344afe56fd4ec8d8a6b7e1a31f42ecccb7e05e |   733.352081780359   | 0.003492152770382662%  |
| 427  | 0xacd27860fc902a72121faf656e0c77c473a74012 |  729.6837564558862   | 0.003474684554551839%  |
| 428  | 0x444087417e5ac7faf68caf31484c21badd306829 |  727.8653297300872   | 0.003466025379667082%  |
| 429  | 0x284267c48661efd22c58955252ead7777e709608 |  671.9349108470468   | 0.003199690051652604%  |
| 430  | 0xa6027d73ec476a6457e436fd7cae673be9e4bc11 |  642.7840928645218   | 0.003060876632688199%  |
| 431  | 0x7d1d1488aedf751b9a7908dff89b2ae28c048159 |  640.7491137811039   | 0.003051186256100495%  |
| 432  | 0x4e6cf8542cc4586497a34d3d34c1c873d64f3a59 |  640.2548258199378   | 0.003048832503904466%  |
| 433  | 0xc79d4b6623281841b359c0f879d9a2d22a17bb46 |  639.8298861719411   | 0.003046808981771148%  |
| 434  | 0x8cc8d5887a3eb0cd0a7c63ad6edebe99ab021bef |  626.3961381496101   | 0.002982838753093382%  |
| 435  | 0x6228c7260697ec79055803c42f2de57bda0ff2a0 |   623.334460495134   | 0.002968259335691114%  |
| 436  | 0x82b1b6e5b38196b8125446e4ef1d70eee5d0f829 |  601.6149379236327   | 0.002864833037731584%  |
| 437  | 0x15bfa4a5b51f73156ad00efb3e3a1e53970c8025 |  589.8703354370294   | 0.002808906359223950%  |
| 438  | 0x74f03b3fe4294e3f4aad79c446214d97d97feb0e |  567.2233703725809   | 0.002701063668440862%  |
| 439  | 0xa5a1b98cf7402a736f1fd4f10289299b50b43cb0 |  555.3144146066885   | 0.002644354355269945%  |
| 440  | 0xb85b35d9fdca9a5665b4949aba64dbe41d11f9d6 |  550.2945136621436   | 0.002620450065057827%  |
| 441  | 0x4e9eb38021091694a1c72a6893dba591937baa03 |  544.0206330204438   | 0.002590574442954494%  |
| 442  | 0xe52ad11969e3c05b135231dd8068178f01c63b33 |  528.0728903309724   | 0.002514632811099869%  |
| 443  | 0x65053579065da1fa4d60b800ca47e633874ad780 |  525.7656912336172   | 0.002503646148731511%  |
| 444  | 0x2213cfe67201f8397906cdedebbe65ddff9b4500 |  511.71930345363126  | 0.002436758587874435%  |
| 445  | 0xa6cb802c9dccb2a31fb58c5061027fd1780aeb23 |  511.3488645542272   | 0.002434994593115368%  |
| 446  | 0x62478fe1308b38f59b99c1372b2ca4e1a526d2f5 |  500.66959763316174  | 0.002384140941110294%  |
| 447  | 0x2ec5431c9fe8c94901e2e33de971e57330958de4 |  499.4337894209222   | 0.002378256140099630%  |
| 448  | 0x6ab69b992bdb4d954d8de93cef62496af9532d91 |   455.456560998449   | 0.002168840766659281%  |
| 449  | 0x0af2d40c38e886286b5b42b172492dd5d60a06fe |  446.34440847367483  | 0.002125449564160356%  |
| 450  | 0x219781a71d51ada7214242ed4a7aae5625c4f924 |  442.97324881883753  | 0.002109396422946845%  |
| 451  | 0x4f3a6b3cd281e9d6208312cdf7643b4de5032292 |  424.71940574945387  | 0.002022473360711685%  |
| 452  | 0x9a7b756b977d2838879db6c1c67700a9a40f02d1 |         415          | 0.001976190476190476%  |
| 453  | 0xa400f50d2c9cba8c7c125be8b37ff04edff5a018 |  399.89189455713966  | 0.001904247116938760%  |
| 454  | 0x0264bb36b78f747666d2c4257844abe299aae57a |  395.80710727159925  | 0.001884795748912377%  |
| 455  | 0x3246b96635cc81f8b31d5953922fc4991d20fc36 |  387.2514951805758   | 0.001844054738955123%  |
| 456  | 0xfe53800327e02d226ad351a5c1863bd182ab45d8 |  381.9660076556794   | 0.001818885750741331%  |
| 457  | 0x32a4292d6bb59807df71814d2e1944f16e8fc944 |  378.86704450668077  | 0.001804128783365147%  |
| 458  | 0x628e9a0d0dbb41af555c5e2de0d5ae15e21f89bd |  364.2335411951493   | 0.001734445434262616%  |
| 459  | 0x80bdb4ea7654105ca30465255261a63941da0b28 |  357.25092822428326  | 0.001701194896306111%  |
| 460  | 0x65f4f5a9139e0dfa4aed9802898d82fdc6379660 |  323.9185409533196   | 0.001542469242634855%  |
| 461  | 0x382ffce2287252f930e1c8dc9328dac5bf282ba1 |   316.377324377361   | 0.001506558687511243%  |
| 462  | 0x82e11e75935635098ad5e9452e6fc834a5921249 |         300          | 0.001428571428571429%  |
| 463  | 0x5b3e58e1dba571f4906da464710aaabd1cc5d897 |  298.62196338156775  | 0.001422009349436037%  |
| 464  | 0xea01563ff865616f39e2e440fd6304d57d4992ba |  297.5861255773066   | 0.001417076788463365%  |
| 465  | 0x361fee2ad2617ecca3320b00fa2339c4ea6ae3e8 |  289.7300172137827   | 0.001379666748637061%  |
| 466  | 0x399d437a5d2a3db6d595c696f67a37fa7a537b9d |  282.52922475612337  | 0.001345377260743445%  |
| 467  | 0x103111953e022e32c5a56877485ecb9fe4f87ed0 |  250.83183487836328  | 0.001194437308944587%  |
| 468  | 0x9b717dd9d27cfe2d5604c297ecf3ce9c46f8440d |  210.89096369049284  | 0.001004242684240442%  |
| 469  | 0x170f7be1baf9234af5966d194a0a6bd6073eed99 |  191.56524576201727  | 0.000912215456009606%  |
| 470  | 0x81b814d7a456d2575c6911f17e82a551edafa5bb |  190.05558482407534  | 0.000905026594400359%  |
| 471  | 0x5d0120eddb13c1dd0d8a3276a0e1603318ece9b9 |  186.2402165001862   | 0.000886858173810411%  |
| 472  | 0xa87dccdc8f445aabc1e7e179e573302da905b1a8 |  167.2809920985519   | 0.000796576152850247%  |
| 473  | 0x81bafe64872ba24c2a7c9c5ae2985477ab9cc737 |  147.78704808452727  | 0.000703747848021558%  |
| 474  | 0x58a4a2773f3f82c43fd4653a67d0ae59ecd86acf |  128.1064176279757   | 0.000610030560133218%  |
| 475  | 0x7d0dfcdaf61a6d320098ee221c8a444b7f3adeb3 |  111.41711198336452  | 0.000530557676111260%  |
| 476  | 0xe7c0507c9baee112db0cbd7b1c4811dc2d63b55d |  101.50902091971744  | 0.000483376290093893%  |
| 477  | 0xdcddb6ff82c73835d0731649e12c903b421a8b6f |  100.99745485650398  | 0.000480940261221448%  |
| 478  | 0x88fe9ab2c5d26ec6bb9b4e18ff49f6f6747b79e4 |  100.92909412402946  | 0.000480614733923950%  |
| 479  | 0xa1952f7f47c04ea85ad6f306cb12c3d5f122c360 |  100.13952014552451  | 0.000476854857835831%  |
| 480  | 0x7103e2ede37415c352d1a5b7907fd2e806881794 |  94.41496418186502   | 0.000449595067532691%  |
| 481  | 0x77d5291b7fb503b48b0af3115177765560ec746c |  89.36439095905119   | 0.000425544718852625%  |
| 482  | 0x38420d8cec938ccc5917e8fbd0d76292a1ba0356 |  68.39828545690652   | 0.000325706121223364%  |
| 483  | 0xf010640d9e41dda14a7c373a2cce60e07a01d992 |   64.7151598768673   | 0.000308167427985082%  |
| 484  | 0x88d81079065e7d48e831e5bddf0f429d2402bbda |  61.56866385565267   | 0.000293184113598346%  |
| 485  | 0xad3b67bca8935cb510c8d18bd45f0b94f54a968f |   60.6617938660731   | 0.000288865685076539%  |
| 486  | 0xceb31dcaf08cf5ea3437bd3c0d669837673ca1d6 |  60.17389070708877   | 0.000286542336700423%  |
| 487  | 0x9b4e63475515e86d731817ab047ee96bffdafb66 |  48.39032008064083   | 0.000230430095622099%  |
| 488  | 0x4c5c0a043b42f1fe554e1b9149760c142d29c41c |  41.81479912620706   | 0.000199118091077176%  |
| 489  | 0xb800df8e3f3280568a0a338c608aef2611ba5b71 |  31.32804542927129   | 0.000149181168710816%  |
| 490  | 0xd631eaa1da983980f34b648349ca30732fc7262c |  24.167794482030185  | 0.000115084735628715%  |
| 491  | 0x0baeb42a96403659b31326db12af040f2bd6994c |  18.59655901561652   | 0.000088555042931507%  |
| 492  | 0xb33ae8d9dada84faf1d512f262fc51e83c67a891 |  12.709193053269821  | 0.000060519966920332%  |
| 493  | 0x9ac1e5cd3fb3b0426ca4714bce70d34629273eb9 |   9.50000000000001   | 0.000045238095238095%  |
| 494  | 0x0b8a49d816cc709b6eadb09498030ae3416b66dc |   8.85609180453271   | 0.000042171865735870%  |
| 495  | 0x438ebc58be332022539ff0ad3baa4e55a11dc547 |  6.420238176706049   | 0.000030572562746219%  |
| 496  | 0xc33abdc60b352273ae750e11eb858a8e2f0bb9ac |          5           | 0.000023809523809524%  |
| 497  | 0xb130923c16796da5a96b87529d77b1dbdf4c1e79 |  4.803411440557326   | 0.000022873387812178%  |
| 498  | 0xff32a36e31487b26d05ecead8a766be9fcaf090e |  3.205360496612242   | 0.000015263621412439%  |
| 499  | 0x99f3186bad701a1d39e775e61560ee7edc340673 |  1.5679682205600833  | 0.000007466515336000%  |
| 500  | 0x3fc4f8c07abf8b96f88b9db481c383cf932b289d |  1.1608371358129408  | 0.000005527795884824%  |
| 501  | 0x9ed2a9058bf7d7230b1dccf97599bc3256178394 |          1           | 0.000004761904761905%  |
| 502  | 0x7d313e6371aa29b0afd0db73894e1392a8ea1c28 |  0.8972864624190171  | 0.000004272792678186%  |
| 503  | 0x5e13836521c2f019c03b03e3b6c97b156b15a32b |  0.8644791399706829  | 0.000004116567333194%  |
| 504  | 0x38a939175615ffc8c21b9d831265efd507b99401 |  0.8421057755043413  | 0.000004010027502402%  |
| 505  | 0x5e64216dbea55ec61d99f7e1e455b6551e015ea5 |  0.8183318565937138  | 0.000003896818364732%  |
| 506  | 0x2f2cdfa0e1e735bec35e38bb5da3d072aae1a7fd |  0.675562936061209   | 0.000003216966362196%  |
| 507  | 0x7dff4d99a1a6868a101b3b32e818f2e354779754 |  0.5993260391638595  | 0.000002853933519828%  |
| 508  | 0xc0c07ee624513da760ba362604e64515f2b8b114 |  0.590817808405947   | 0.000002813418135266%  |
| 509  | 0x8f5aa8cbdae67811bec156623f81b41cf2fe83a9 |  0.5630063377787552  | 0.000002680982560851%  |
| 510  | 0x4558ab00d8f24adda101cca3a5f87bc2ea5fd38d |  0.5437221063663048  | 0.000002589152887459%  |
| 511  | 0x31c283fc2275749e2c1ef04bbe239d9336467219 | 0.46263156496927493  | 0.000002203007452235%  |
| 512  | 0xcc64550f9d3e54b0b33593d9f5b59d7a086c0f83 |  0.335682611337109   | 0.000001598488625415%  |
| 513  | 0xf18a59a8f543f56f8caa8aac46b13649c70485d0 |  0.2943467003686046  | 0.000001401650954136%  |
| 514  | 0x5341dc17e992f2a9a345500fca63a650833ff004 |  0.2867797511803251  | 0.000001365617862763%  |
| 515  | 0x6c988248539ca00f889c92035e816ded6b44f49f |  0.2464976657731552  | 0.000001173798408444%  |
| 516  | 0x76413bfee9085065f5820b48fa9c0a3e3c017b98 | 0.24276386728781188  | 0.000001156018415656%  |
| 517  | 0x4759850ae0019055f4dfa72c914948620e0db155 |  0.147653147476772   | 0.000000703110226080%  |
| 518  | 0xc6e60c9269be88d3720f6acba04cd9fc39d285f3 | 0.14753429545394017  | 0.000000702544264066%  |
| 519  | 0xde8fb9a2cd513bd549c0f1ed8180c2c0a0e04f2e | 0.07818573877862381  | 0.000000372313041803%  |
| 520  | 0xc7274b4da576b7584bf13cb00ad616c633915627 |  0.0664053962336954  | 0.000000316216172541%  |
| 521  | 0xd7826c9062dc01d1cec163c38765c14d4440735a | 0.06295838063841597  | 0.000000299801812564%  |
| 522  | 0xa668459e6fb56fd25bb8878a3fc7848518da9530 | 0.032687322171749446 | 0.000000155653915104%  |
| 523  | 0x6878c35b121c3e934255b59c16aac0f9d0c95d48 |  0.0126800220905559  | 0.000000060381057574%  |
| 524  | 0x04e2a96a74c8609c37bd71df81c3ff45031a2678 | 0.010000862581201307 | 0.000000047623155149%  |
| 525  | 0x89c06e5c59b7055b25d0de672722a36f67a66af3 | 0.010000000017550541 | 0.000000047619047703%  |
| 526  | 0x6b75d8af000000e20b7a7ddf000ba900b4009a80 | 0.001300117524263733 | 0.000000006191035830%  |
| 527  | 0x011179b37baba01da40d05f94a41b251d6c76664 |        0.001         | 0.000000004761904762%  |
| 528  | 0x00000000a991c429ee2ec6df19d40fe0c80088b8 | 0.000605171199927911 | 0.000000002881767619%  |
| 529  | 0x54f4396fd7c8cce4f3eb489f8fc003db35e91831 | 0.000553228009799314 | 0.000000002634419094%  |
| 530  | 0xf86a49c54f4936b4fbd209e14dee2827ae587d94 | 0.000546550302313612 | 0.000000002602620487%  |
| 531  | 0xd56be641a92ca746c9c174d64de07faa485ddf9f | 0.000394324387348668 | 0.000000001877735178%  |
| 532  | 0x00000023c10000eecb940000b914cdfd76cc83d1 | 0.000254262063923201 | 0.000000001210771733%  |
| 533  | 0xbf02724bb3868116402bda6ed4a7fbacecfbae68 | 0.000090794058489995 | 0.000000000432352659%  |
| 534  | 0x3ddba3c876182a8effaaac06e8616f1fc036dd10 | 0.000062008755526937 | 0.000000000295279788%  |
| 535  | 0xbc98ea63ab8d0ee14ca1481ca9ce1cf4e1d414c4 | 0.000041914325547276 | 0.000000000199592026%  |
| 536  | 0x361f32f4865495a1efe191d3dc7fdb9dbdda8f35 | 0.000041258129313361 | 0.000000000196467282%  |
| 537  | 0x30099fd5119f891c4b8ed0925420bc7d950e460e | 0.000040855856647727 | 0.000000000194551698%  |
| 538  | 0xb8ce423538561c4d93af38a665e96bb12047a78d | 0.000039830285491307 | 0.000000000189668026%  |
| 539  | 0xb6b0e6b23effe163e5164538959fc7492dfbfc1c | 0.000039814325088099 | 0.000000000189592024%  |
| 540  | 0x9d984c44a4652eae51492f2916240e009877c45f | 0.00003660169080592  | 0.000000000174293766%  |
| 541  | 0x2977711b3d77c5dc9bd6a08eb53d86b00f5d3759 | 0.000035280439969523 | 0.000000000168002095%  |
| 542  | 0x2797a56e0669ce72c37f2ad38ae8fa5b1b82029b | 0.000034027791544539 | 0.000000000162037103%  |
| 543  | 0xe8159b3f3f3386a0a20d8a85c56999f631ad6889 | 0.000030953182597301 | 0.000000000147396108%  |
| 544  | 0x00fc327044556a7dd5941cf5c72c47e19758016f | 0.000029219963040747 | 0.000000000139142681%  |
| 545  | 0x7895d58506f6380fac7dd3e8ab74dd46c7233c13 | 0.000028228848389243 | 0.000000000134423088%  |
| 546  | 0xac42e3c5087c0e61d6f9274877f05ae4330fa9e0 | 0.000028132664677726 | 0.000000000133965070%  |
| 547  | 0x286bf9d63084dbd114cf527a9667c492c612ad0f | 0.000027830596603188 | 0.000000000132526650%  |
| 548  | 0x9dd61e0a3a5c3ac808f18c6464d220b16fbe32d0 | 0.000026067431031161 | 0.000000000124130624%  |
| 549  | 0xe564c2192351b9d2fa03d140b124009365591253 |  0.0000248913618303  | 0.000000000118530294%  |
| 550  | 0x40f753293e093d0189f5b450f65cfabb815f69dd | 0.000024263050082431 | 0.000000000115538334%  |
| 551  | 0x826b18e4f59b3c5dea2126ff6a3d843d0d46e12c | 0.000021396020730918 | 0.000000000101885813%  |
| 552  | 0xb0385b0e9d2f446119141508d2efb1eb02ffffff | 0.000020667043892213 | 0.000000000098414495%  |
| 553  | 0xc2a8e4aeb9a86da2d7054854b10026d901f4cdec | 0.000018473175174433 | 0.000000000087967501%  |
| 554  | 0xdabd94857f8fe90cc9bdf63d73c5f9414ef4f03e | 0.000016501144576708 | 0.000000000078576879%  |
| 555  | 0x6dad4f98ab2ce85621544d4d4776ee311ea3ef8f | 0.000011302070905814 | 0.000000000053819385%  |
| 556  | 0x374bddf5832e664abd06252ad679bc7f639b7e6b | 0.000011232213442426 | 0.000000000053486731%  |
| 557  | 0xcdb978fcff1a7f36845067757337a3caabaa4a43 | 0.000007811650437695 | 0.000000000037198335%  |
| 558  | 0x7534678bf95424d6f378c73c00e60cb57af4159e | 0.000007438606966564 | 0.000000000035421938%  |
| 559  | 0x04402bf5f070c42a47445d3bbb389bf579fca182 | 0.000004503225706666 | 0.000000000021443932%  |
| 560  | 0x254bf89d55cefcf3c1df25655985d1560a532f8b | 0.000003853357366591 | 0.000000000018349321%  |
| 561  | 0xe06c1d90b59de2c2d082998cd408a6ace7b94b88 | 0.000001641695684901 | 0.000000000007817598%  |
| 562  | 0x3eb42ac03d965951b4efc294c1d29a8da5d00d89 | 0.000001484053464464 | 0.000000000007066921%  |
| 563  | 0x913d4ac64bd36dd8041cd6cc147a66af6992fc8b |    8.98754766E-9     | 0.000000000000042798%  |
| 564  | 0x53806f4c4b90a1e018326afb03ad4cebc1fcf01d |    5.781171162E-9    | 0.000000000000027529%  |
| 565  | 0x1442a886846457ae796f1e4ced1bb6dfbbd08f8f |    4.36659008E-10    | 0.000000000000002079%  |
| 566  | 0x0ddc6f9ce13b985dfd730b8048014b342d1b54f7 |    1.7334272E-11     | 0.000000000000000083%  |
| 567  | 0x19164a136dae4b04634d3c6ce6af0a5860128d23 |    1.4932744E-11     | 0.000000000000000071%  |
| 568  | 0x6312b33a2e9b9c49e15ef89820aa321227167ad7 |    1.4629535E-11     | 0.000000000000000070%  |
| 569  | 0x793630d71bc3c218b813216a7f1cad4d1f198d06 |    1.1094534E-11     | 0.000000000000000053%  |
| 570  | 0x7263494cd015ce9562eb989814496d4448816ac9 |    1.0408341E-11     | 0.000000000000000050%  |
| 571  | 0x8f10f65aada988d241c1094033bbde80bf9984da |     9.111181E-12     | 0.000000000000000043%  |
| 572  | 0xc5ffb5dfc657e38663afbc70099222c4c9d24b08 |     8.720752E-12     | 0.000000000000000042%  |
| 573  | 0x40e797b75765e8270e146570622b9eaa2be7fcd1 |     8.464034E-12     | 0.000000000000000040%  |
| 574  | 0x866298d7730cbcc880b71ff6900a53d79976cc4f |     8.457568E-12     | 0.000000000000000040%  |
| 575  | 0x9ffe31b635f85c584b5dca1f67f1796a6811e1ac |     7.957244E-12     | 0.000000000000000038%  |
| 576  | 0x884619ad911f620721d3ae16ac8d8cfb202dee41 |     7.161501E-12     | 0.000000000000000034%  |
| 577  | 0xf95e4ad5d8ab803c20fbde22e0749c75ce9c8573 |     5.04394E-12      | 0.000000000000000024%  |
| 578  | 0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0 |     4.983562E-12     | 0.000000000000000024%  |
| 579  | 0x1c958aa2af72c4256d49c1ec73c5d5ed13f71150 |      4.2925E-12      | 0.000000000000000020%  |
| 580  | 0x2d86499a410a9ac2139833ba8d6942b8a8700a7b |     3.947608E-12     | 0.000000000000000019%  |
| 581  | 0xfab3e9594079c4aad82c59c6e8e55bb98c2dee9a |     3.184731E-12     | 0.000000000000000015%  |
| 582  | 0x01a177d18cd9e93beabec291f32621a04b3adb0e |     1.697256E-12     | 0.000000000000000008%  |
| 583  | 0x4a56dac3c03c60882b949fd9e9aeb3d2d979189d |     1.568474E-12     | 0.000000000000000007%  |
| 584  | 0x4cce83398094df4b0be04e8a48ec1316f5f45d6c |     1.10171E-12      | 0.000000000000000005%  |
| 585  | 0x44bf87773fb97c96887ad838668448e194e3e93f |     1.068853E-12     | 0.000000000000000005%  |
| 586  | 0x86abf0686b9acf169fdcedfb997fe238ff2a4abc |     5.31193E-13      | 0.000000000000000003%  |
| 587  | 0xad3885aecb854a717910546d38f6f61000583a77 |     4.71525E-13      | 0.000000000000000002%  |
| 588  | 0xbb3d7af12810992af7142610b899f82150d5f07e |     3.69832E-13      | 0.000000000000000002%  |
| 589  | 0x925608d2d17d7c9a39410a2be63a5652e78ea4c2 |     2.76215E-13      | 0.000000000000000001%  |
| 590  | 0x069f0e2057a6317beb111bb07a13b7858fe2f52b |     2.14444E-13      | 0.000000000000000001%  |
| 591  | 0x8d4526ab2962b0cdb5e382a2a49216a08cc9f2f2 |     1.68038E-13      | 0.000000000000000001%  |
| 592  | 0x674ed5c7e7a558892da543e41e07b67588ea1685 |     1.48441E-13      | 0.000000000000000001%  |
| 593  | 0x6e6b8fc71b4e72774cec83a7074ca7e864ce1630 |     1.42287E-13      | 0.000000000000000001%  |
| 594  | 0x7a23c991115c104a57df695cd9c060c764f37da8 |      2.8321E-14      | 0.000000000000000000%  |
| 595  | 0x11130af3933b488f880cf7707c667c559549907a |        1E-18         | 0.000000000000000000%  |
| 596  | 0x7786d4e7fffadc1c972d4df8888c532bd9b9f833 |        1E-18         | 0.000000000000000000%  |
| 597  | 0xb5dc0a1c9fc1cf334e0d81d773638a277c2ead7d |        1E-18         | 0.000000000000000000%  |
| 598  | 0xe37e799d5077682fa0a244d46e5649f71457bd09 |        1E-18         | 0.000000000000000000%  |
| 599  | 0x9ad1b0f0fd0630fd4a04ac7fca657211be77117d |        1E-18         | 0.000000000000000000%  |
| 600  | 0xd5656932df57e1d05d1da57b7e630655a4b80f80 |        1E-18         | 0.000000000000000000%  |
| 601  | 0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67 |        1E-18         | 0.000000000000000000%  |
| 602  | 0x1111111254eeb25477b68fb85ed929f73a960582 |        1E-18         | 0.000000000000000000%  |
| 603  | 0x17b4966c107644c14fec4c1a4744789967f1a9f5 |        1E-18         | 0.000000000000000000%  |
+------+--------------------------------------------+----------------------+------------------------+


---------------------------------------------------------------[Token Liquidity Data)]---------------------------------------------------------------

Number of Transactions (24h): 88
Trading Volume (24h): 45253.70382948443 USD

---------------------------------------------------------------[Token Large Transactions (Above 500000)]---------------------------------------------------------------

+--------------------------------------------------------------------+---------------------+--------------------------------------------+--------------------------------------------+--------------------+
|                               TX ID                                |         Time        |                   Source                   |                Destination                 |       Amount       |
+--------------------------------------------------------------------+---------------------+--------------------------------------------+--------------------------------------------+--------------------+
| 0x4e10a44cbdcedcce8a37abedebcb35bebd179e119de1b419b709a9ae5454eb46 | 2024-04-13 21:31:59 | 0x8ac2326a76e60fe146ab9556fed70822515b59a8 | 0xdba68f07d1b7ca219f78ae8582c213d975c25caf | 1505268.4395383843 |
| 0x849cdc7b1e8207a59816c0510554fc66577ccd12fbe827b0c905729f75063fe7 | 2024-04-13 18:47:35 | 0xc8266be34c3ec687a28fa2f865ce135c851824d0 | 0xf4fae4799be6ab3df47405e04e5a5be1138926be | 528443.7404781439  |
| 0x94f805971997936511128ec5401e59bca75822953652a80b1d4884de160375a5 | 2024-04-11 01:32:47 | 0x067def80d66fb69c276e53b641f37ff7525162f6 | 0x3415e25b637686bbece1d0f798934772101486f6 | 539416.3680016872  |
| 0xb0c22c55c7a6d33ccd3ece86e09ffaa1c0460cb19189004e70168ad08543ce6b | 2024-04-11 01:31:47 | 0x067def80d66fb69c276e53b641f37ff7525162f6 | 0x3415e25b637686bbece1d0f798934772101486f6 | 2648311.8876622003 |
| 0x7b9176b0443baa778bad2fd2aaa1bb1d5d61aea1d3a206ca56fea877fdcd776c | 2024-04-11 01:30:35 | 0x8ac2326a76e60fe146ab9556fed70822515b59a8 | 0x3415e25b637686bbece1d0f798934772101486f6 |      18900000      |
| 0xaf1b21dd62f1bfb590918c77700297e2ede7e432b9460036e8350a69a3e9fceb | 2024-04-11 01:22:23 | 0x0000000000000000000000000000000000000000 | 0x8ac2326a76e60fe146ab9556fed70822515b59a8 |      21000000      |
+--------------------------------------------------------------------+---------------------+--------------------------------------------+--------------------------------------------+--------------------+
