
---------------------------------------------------------------[Token Information]---------------------------------------------------------------

Token Name: BlockGames (BLOCK)
Website: https://www.blockgames.com
Twitter: https://twitter.com/getblockgames
Whitepaper: https://block-games.gitbook.io/whitepaper

---------------------------------------------------------------[Token Price Data]---------------------------------------------------------------

+----------------------+---------------------+-------------------+
|        Price         |         Date        | Price Abnormality |
+----------------------+---------------------+-------------------+
| 0.11840476140561267  | 2024-05-03 23:00:00 |         []        |
| 0.124662020152566875 | 2024-05-02 23:00:00 |         []        |
| 0.11608611148351981  | 2024-05-01 23:00:00 |         []        |
| 0.11442014929757165  | 2024-04-30 23:00:00 |         []        |
| 0.12321906119988878  | 2024-04-29 23:00:00 |         []        |
| 0.11633784887048196  | 2024-04-28 23:00:00 |         []        |
|  0.1202771446333308  | 2024-04-27 23:00:00 |         []        |
| 0.10504870468873143  | 2024-04-26 23:00:00 |         []        |
| 0.12082920800694047  | 2024-04-25 23:00:00 |         []        |
| 0.13761994675287513  | 2024-04-24 23:00:00 |         []        |
| 0.140527533985161575 | 2024-04-23 23:00:00 |         []        |
| 0.16075304943941573  | 2024-04-22 23:00:00 |         []        |
| 0.14053056272665286  | 2024-04-21 23:00:00 |         []        |
| 0.14241948531397428  | 2024-04-20 23:00:00 |         []        |
| 0.15842227617076595  | 2024-04-19 23:00:00 |         []        |
|  0.1826758712252739  | 2024-04-18 23:00:00 |         []        |
| 0.162487499549832625 | 2024-04-17 23:00:00 |         []        |
| 0.15584950601431072  | 2024-04-16 23:00:00 |         []        |
| 0.18306671229325522  | 2024-04-15 23:00:00 |         []        |
| 0.17975314316837476  | 2024-04-14 23:00:00 |         []        |
|  0.1938799580300235  | 2024-04-13 23:00:00 |         []        |
|  0.228851764553097   | 2024-04-12 23:00:00 |         []        |
| 0.31844099538631043  | 2024-04-11 23:00:00 |         []        |
+----------------------+---------------------+-------------------+


---------------------------------------------------------------[Token Holder Data)]---------------------------------------------------------------

+------+--------------------------------------------+----------------------+------------------------+
| Rank |               Holder Address               |       Quantity       |       Proportion       |
| 1681 | 0x964430cd4a47988d54514c46ed91f30218aaf7d1 |       400.035        | 0.000040003500000000%  |
| 1682 | 0xd817a7b5acff8290bfcd4a2691fe1434039ccb8a |       400.035        | 0.000040003500000000%  |
| 1683 | 0x7ca83da48606cbfbbf12af0294dfb7433c0393ea |       400.035        | 0.000040003500000000%  |
| 1684 | 0x12488af2f31e022b49741a4f820e8df80e259dbc |       400.035        | 0.000040003500000000%  |
| 1685 | 0x8118547d2f70f36e86c92aeba3c3fac4518d313c |         397          | 0.000039700000000000%  |
| 1686 | 0x1da49887c2ff74e3e40b5d4dd6b15fa40abb735d |         395          | 0.000039500000000000%  |
| 1687 | 0xa5331f7f9a79467c4288e8e78ba0bd476c10dcd9 |       389.2943       | 0.000038929430000000%  |
| 1688 | 0x2c2785bbe6dab4d25c59dfe2c87847a58e232d02 |       385.125        | 0.000038512500000000%  |
| 1689 | 0xdad5f711fd94327c325059e90ceb37f32903bec7 |      380.951459      | 0.000038095145900000%  |
| 1690 | 0xfe1e094d9f5046697ba69187ddd3fe684cd49b36 |        380.95        | 0.000038095000000000%  |
| 1691 | 0x7a48538fbdaaa7b3eee5152f7c473bc2eeb8d5e1 |         379          | 0.000037900000000000%  |
| 1692 | 0xfba61c359c92c9dc6efad04a9f1020560ef11117 |         378          | 0.000037800000000000%  |
| 1693 | 0x113791be168b55cf1284383b82fff14853f36d4b |         377          | 0.000037700000000000%  |
| 1694 | 0x29d26cb3f9bf2acc52de4bdd1e0832cbe9d38bfc |         375          | 0.000037500000000000%  |
| 1695 | 0x20ab2c35876037437266fa5b654bd973155d44aa |         372          | 0.000037200000000000%  |
| 1696 | 0x972e189441e5cb0354e7c966a9ba3fd2bcf53590 |        371.46        | 0.000037146000000000%  |
| 1697 | 0x427cd90284dd8aa471215a599fb517d66eb218f0 |        371.46        | 0.000037146000000000%  |
| 1698 | 0x9c332eaf1e1834d948447bb72ce3acb63def78a0 |        371.46        | 0.000037146000000000%  |
| 1699 | 0xd54458a66926488c2f590c9621af27102de0808c |        371.46        | 0.000037146000000000%  |
| 1700 | 0x5fb998b8024e38867558fd5e2b87b6d13da730f8 |        371.46        | 0.000037146000000000%  |
| 1701 | 0x109440cbe5b508a7063ca126c88b0f81d3829575 |        371.46        | 0.000037146000000000%  |
| 1702 | 0x99258e878a3475b36e56b10b254a48090d609ae3 |        371.46        | 0.000037146000000000%  |
| 1703 | 0x2636e0c94766a84cd847cc12fd22f0ee29f89665 |        371.46        | 0.000037146000000000%  |
| 1704 | 0x4c47ab777f1f64d1f3d6efbf1cc7ab5a5224af4a |        371.46        | 0.000037146000000000%  |
| 1705 | 0xa39ea59a2618edf6c2594ee9887facb90eaf12a2 |        371.46        | 0.000037146000000000%  |
| 1706 | 0xdd3006d48ced2c3c3470412d7e9e8e2254773fe0 |        371.46        | 0.000037146000000000%  |
| 1707 | 0x5a7e72ca92a89d0c339a37e1242830b78b99311c |        371.46        | 0.000037146000000000%  |
| 1708 | 0xdd919d8d49559563f63ee5a4003f5798c7748d2f |        371.46        | 0.000037146000000000%  |
| 1709 | 0x382ffce2287252f930e1c8dc9328dac5bf282ba1 |  367.6593081986528   | 0.000036765930819865%  |
| 1710 | 0x37849e8b5040153806537f06aec9ca92f71cc6a9 |  364.4212034034615   | 0.000036442120340346%  |
| 1711 | 0x4f930ca1034f2deb6c3e8f2601c4463102bfa059 |        364.14        | 0.000036414000000000%  |
| 1712 | 0x8712e9643e635354e6674d17caa88013fe35497f |        361.95        | 0.000036195000000000%  |
| 1713 | 0xa4e562227567a35b8bee14b12e21b9badc3fc162 |        356.24        | 0.000035624000000000%  |
| 1714 | 0xefc8140f887b8fa780b2079e348888ad8c85abf3 |        355.56        | 0.000035556000000000%  |
| 1715 | 0x98b3f461dceeadfa0df95e24e1bceb5b225d1caa |  355.3749805991085   | 0.000035537498059911%  |
| 1716 | 0x21d27fea82d5005627f02cca3ba3a51dc1fdf5c8 |         351          | 0.000035100000000000%  |
| 1717 | 0x6abb097238e8bc8a8574e6d5568d4010eb932f74 |         349          | 0.000034900000000000%  |
| 1718 | 0x6caaa9e0327d3d0e589dbbf4f3e37a9994ed54b4 |         347          | 0.000034700000000000%  |
| 1719 | 0x03551d90b45874c734d3fe4a97a799546bc560bb |         347          | 0.000034700000000000%  |
| 1720 | 0x620a95b48034bcc2e86199dd6fa385c3f961dd92 |       346.698        | 0.000034669800000000%  |
| 1721 | 0x5c3023f537dc42a4c71dccb35025c8580b2da895 |       346.698        | 0.000034669800000000%  |
| 1722 | 0xb63b34508bcbc617ecb57b7c338282e1180a510a |       346.698        | 0.000034669800000000%  |
| 1723 | 0x737b48fc68a0f73c00a03fc8ac641af7c3720147 |       346.698        | 0.000034669800000000%  |
| 1724 | 0xe4e6733ddb6a0ca1649e5c108b95e86473a987a6 |       346.698        | 0.000034669800000000%  |
| 1725 | 0x2de073bd1728f6674a2569edff12756bff04b0b7 |       346.698        | 0.000034669800000000%  |
| 1726 | 0x86bebc8147ff4bf046f82b7fcb388f6f728ea1c4 |       346.698        | 0.000034669800000000%  |
| 1727 | 0xa75dedbfcc9ae55ea9dd29ad9ce1ddeee81e8ca9 |       346.698        | 0.000034669800000000%  |
| 1728 | 0x3bc8483985e936d225a90cf987709e0df4c95eba |       346.698        | 0.000034669800000000%  |
| 1729 | 0x127218564a57fe599ec10d876510686c79b964ea |       346.698        | 0.000034669800000000%  |
| 1730 | 0xd2c8d7b2ca021a1503ce817ab8334c33355ca1b4 |       346.698        | 0.000034669800000000%  |
| 1731 | 0x0843f63f007979e92e0e311fd4896f265ca14247 |       346.698        | 0.000034669800000000%  |
| 1732 | 0x2a41d6190fa94fdfee3f1b0ecf268cc9e7b3f966 |       346.695        | 0.000034669500000000%  |
| 1733 | 0x84cf14a0c2d8cc0d4947a4a9a5f84c19523e83b6 |       346.695        | 0.000034669500000000%  |
| 1734 | 0x8f61c1804eb964fbc35e634c65da1084ba3cd628 |       346.695        | 0.000034669500000000%  |
| 1735 | 0x7a8b65f2a3d952f0d70a7953ee1fca2820d2131b |       346.695        | 0.000034669500000000%  |
| 1736 | 0xb875d15e04c8aaa18b95b13c629d5ebf6f11b2ee |       346.695        | 0.000034669500000000%  |
| 1737 | 0x1ccfc9784fdd2de62e39c187a9c99623d4a0dc3b |       346.695        | 0.000034669500000000%  |
| 1738 | 0x0a6158bcd74f9b4cf56381818b8c89ca937456c6 |       346.695        | 0.000034669500000000%  |
| 1739 | 0xbcee8209e04cc731684e423bc06e3e1fb317c78b |       346.695        | 0.000034669500000000%  |
| 1740 | 0xc59db766f389aa5437079386a35e3aaa35b7c22e |       346.695        | 0.000034669500000000%  |
| 1741 | 0xfcd14e1d016e892c946445fc29c75ac969150b4a |       346.695        | 0.000034669500000000%  |
| 1742 | 0x8dc715dfd2989ff1bcfe097d59a1e4e1f899ed04 |       346.695        | 0.000034669500000000%  |
| 1743 | 0xbffe790c1b4dd80f941816a796145329ea1188eb |       346.695        | 0.000034669500000000%  |
| 1744 | 0x2a15b9346a1d2a476a21c72d4dafee7837123220 |       346.695        | 0.000034669500000000%  |
| 1745 | 0xef54a2752377b96b023a6ad7ebfd1d18fa8c93e7 |       346.695        | 0.000034669500000000%  |
| 1746 | 0x8c49bca8c80e4f4eb18a9fcf6862c39a800d4a0a |       346.695        | 0.000034669500000000%  |
| 1747 | 0x26776fd5fcb03af024de6d057e994bf7ce2c0b5c |       346.695        | 0.000034669500000000%  |
| 1748 | 0x7dfa3f969502673255deb3850043e6f8d943cf4f |       346.695        | 0.000034669500000000%  |
| 1749 | 0x56a3c46ba7d970777e33f732ae99031b291fdda6 |       346.695        | 0.000034669500000000%  |
| 1750 | 0x099c50c9d4c196b66d1a9b69532a11895c1f11ce |       346.695        | 0.000034669500000000%  |
| 1751 | 0xba098ca1e5a8a8c722504955dae1fb281bc88c4e |       346.695        | 0.000034669500000000%  |
| 1752 | 0xc3ae6f90d375a82b2a3f9fe3679331141dfeb6a8 |       346.695        | 0.000034669500000000%  |
| 1753 | 0x97156c78f246db6359ab9c0980245c57b931ff4a |       346.695        | 0.000034669500000000%  |
| 1754 | 0xab8d52da0ff7b6e950a8012138a1e1e29758bf7d |       346.695        | 0.000034669500000000%  |
| 1755 | 0x0e37864d1377baf04fdea6a56c901925d11ebdb1 |       346.695        | 0.000034669500000000%  |
| 1756 | 0xf51040e6104a86ec66b0ece14e09de7d24a1ec2a |       346.695        | 0.000034669500000000%  |
| 1757 | 0x39e290ed9cf90b7c7c9c52538949ce6efd0cc695 |       346.695        | 0.000034669500000000%  |
| 1758 | 0x0b3d6d4e3272b472322cd357c1013df691164de7 |       346.695        | 0.000034669500000000%  |
| 1759 | 0xfb7661a389c2246a4d2819eac16399d7e6f6d303 |       346.695        | 0.000034669500000000%  |
| 1760 | 0xcf73ccd0e94e5d0112f105687167a4124136f751 |       346.695        | 0.000034669500000000%  |
| 1761 | 0x7a11c575c2fb4fb21f78123e1cc1d46487cc0319 |       346.695        | 0.000034669500000000%  |
| 1762 | 0x5c68fa83e60bb6c9e7cc1030d04344d95cc3ca6d |       346.695        | 0.000034669500000000%  |
| 1763 | 0x6eefbf0a876442d3b98664efcf3c4b3dab56a13a |       346.695        | 0.000034669500000000%  |
| 1764 | 0x5b4fa825b066d7f2d53e288dd8db360e24c7f6e1 |       346.695        | 0.000034669500000000%  |
| 1765 | 0xd87601e05e8d33871a5f95995a9768bdbf64cc98 |       346.695        | 0.000034669500000000%  |
| 1766 | 0x07ee0f27279668369dad4278743ce185b57a3291 |       346.695        | 0.000034669500000000%  |
| 1767 | 0x0d5edc90b108f50f9e98924875deddbb9a5ee994 |       346.695        | 0.000034669500000000%  |
| 1768 | 0x88dd09c514dda1f14b64fcb65c8fa185be110c7c |       346.695        | 0.000034669500000000%  |
| 1769 | 0xf267e8d7888db3025a975c3fd61a73f3ce0742b7 |       346.695        | 0.000034669500000000%  |
| 1770 | 0xc60729ccd8d3dd0d6a2cc02d4f9ce8862f937605 |        344.44        | 0.000034444000000000%  |
| 1771 | 0x86b1b99a3fcfcf8cd408d0a342d3d32b1c927c2b |         343          | 0.000034300000000000%  |
| 1772 | 0x2a3b56e55838bade41e629b952224f4db01e95c3 |        342.22        | 0.000034222000000000%  |
| 1773 | 0x1a50c060a567cfd79921b158a27ee2d779453589 |  341.29165986283346  | 0.000034129165986283%  |
| 1774 | 0x1f359c82c0a9d0c7b647c9582e122693ca1bdcf5 |        339.95        | 0.000033995000000000%  |
| 1775 | 0xf0132256024fe2140ced1e7c84f24c7fda96e539 |         339          | 0.000033900000000000%  |
| 1776 | 0xa50253a783f86941c6b259171feca197cb23ded6 |        336.25        | 0.000033625000000000%  |
| 1777 | 0x7fc8146ce04fa16e2e11819b416a1b0425db4d8f |         333          | 0.000033300000000000%  |
| 1778 | 0xc7b0efaa029e26d3f93308801b06942558f19b68 |         331          | 0.000033100000000000%  |
| 1779 | 0x567196e388db1253782d7b7d681054210a1f4c3e |         330          | 0.000033000000000000%  |
| 1780 | 0xbc4fe0ef5ba75fe2c4ed5745172e2476cac80c72 |         330          | 0.000033000000000000%  |
| 1781 | 0xc64e8b505eed4c0a053c2530f762ec1c4839944d |  328.8805329495053   | 0.000032888053294951%  |
| 1782 | 0x45d6e986b247763bdb58fb7c36d79aa7bfc1dd7e |         325          | 0.000032500000000000%  |
| 1783 | 0x6a7c424f0035566f5756b5dda2d914d053119208 |         324          | 0.000032400000000000%  |
| 1784 | 0x5971768259e154e47a48f43fb02fb03b4a6d57eb |        323.26        | 0.000032326000000000%  |
| 1785 | 0xd587b40e19feda4c98668e4522806a376911bc4d |         313          | 0.000031300000000000%  |
| 1786 | 0x25d0aaf26af67143df5f859d92a295ebb4dc0ea9 |        310.66        | 0.000031066000000000%  |
| 1787 | 0xf53fa253fa7620d2c788139d8173a06c13dd0d87 |         307          | 0.000030700000000000%  |
| 1788 | 0x87f2c360f1e41d9357dfa17239cc99ba337144e9 |         303          | 0.000030300000000000%  |
| 1789 | 0xba1317fe720bd76336cd1625745791d0f0d7c4b4 |         300          | 0.000030000000000000%  |
| 1790 | 0xdd38eecae40f3f935899547bf376bdaab3034bec |         300          | 0.000030000000000000%  |
| 1791 | 0x671e4d58f407be00fcc383732c020a7ac1afde73 |         300          | 0.000030000000000000%  |
| 1792 | 0x38330eb2ff7b5cb5098b562b6859a434fffa7533 |         300          | 0.000030000000000000%  |
| 1793 | 0x72556641547ba593c5a250a6830b7ca45b422407 |         300          | 0.000030000000000000%  |
| 1794 | 0xf74f2020ac3d73f2bf5ee0f8bf635475ea881319 |         300          | 0.000030000000000000%  |
| 1795 | 0x0154b49328263f9bbd241e92430854b1476a2f21 |         300          | 0.000030000000000000%  |
| 1796 | 0xc7ac5f927f6f50e79d91ea213fbd6de533f73af0 |         300          | 0.000030000000000000%  |
| 1797 | 0x4472972a1e0ad79f688409fde6f5d47acf647d3b |         300          | 0.000030000000000000%  |
| 1798 | 0xce0f945dfae76ea4e126fb138c4769524a56dfaa |  298.2463108601535   | 0.000029824631086015%  |
| 1799 | 0x4c469c2e414d107cbf9216bd2f9cd7c6b4e84db8 |         297          | 0.000029700000000000%  |
| 1800 | 0xdc0af5d626e7ec9d866284408a79ba8b5d9bda14 |        296.95        | 0.000029695000000000%  |
| 1801 | 0x38175ce5209235d4197530d10ec5b40d7c2dd5a8 |         294          | 0.000029400000000000%  |
| 1802 | 0xac6d26383b7e4135253e3eb194c3cd3b7cc3a106 |         293          | 0.000029300000000000%  |
| 1803 | 0x27df5dc053bf9a9ed088395d13677589f227d3db |        292.5         | 0.000029250000000000%  |
| 1804 | 0xcd39cb8c71c386e4f7d5e8a4212bac26600d6021 |        292.5         | 0.000029250000000000%  |
| 1805 | 0x37a8f295612602f2774d331e562be9e61b83a327 |  289.6379359253555   | 0.000028963793592536%  |
| 1806 | 0x0c6bdf37bfe0a6fb33554e3c65846ed4a5285599 |         288          | 0.000028800000000000%  |
| 1807 | 0x8bc1b202a73258e8807197f38988eb111ad88210 |         288          | 0.000028800000000000%  |
| 1808 | 0x85ec8d354fb9e51c7868517049ec96fc98a9b891 |       287.094        | 0.000028709400000000%  |
| 1809 | 0xfce0752398bf0fa1227cd95308f72cd876b82ef4 |  285.7468375726033   | 0.000028574683757260%  |
| 1810 | 0x9eb4724b2007317e7ed2232b05b168bb80672240 |        285.7         | 0.000028570000000000%  |
| 1811 | 0x2e5cd585bc889e133922e570c341b363cb5194f9 |        285.7         | 0.000028570000000000%  |
| 1812 | 0xee55fe994ad14046a657bee7d09c1c1e2d794cc2 |        285.7         | 0.000028570000000000%  |
| 1813 | 0xe8c6123c37ada5997d283ceacf7ad8e194e6c468 |        285.7         | 0.000028570000000000%  |
| 1814 | 0x9ba89d181266c72468ec6b4cca95851bc054db45 |        285.7         | 0.000028570000000000%  |
| 1815 | 0x0ceb0c8f301ed85cf8a63bcd9c5054292f21e345 |        285.7         | 0.000028570000000000%  |
| 1816 | 0x5997f9cc288f84cea827c095b9b327d1fe4a851e |        285.7         | 0.000028570000000000%  |
| 1817 | 0xc3b564b0d1d8a59eb1200e1ce8b6d6f18ef74052 |        285.7         | 0.000028570000000000%  |
| 1818 | 0xb68e05f8a54c249d9aecb69c02dbe546857bcb98 |        285.7         | 0.000028570000000000%  |
| 1819 | 0xd3789b8e1678833f9f2f8369d1e4e82facfe2a56 |        285.7         | 0.000028570000000000%  |
| 1820 | 0xb6d7815f889d5a772488047cf733ca3812688f03 |        285.7         | 0.000028570000000000%  |
| 1821 | 0x360ea2229716e6dff91418cc7bfc3bdc80b0fd7f |        285.7         | 0.000028570000000000%  |
| 1822 | 0x43d9c89de95d2005e9215fa3f05d1d29f0a92211 |        285.7         | 0.000028570000000000%  |
| 1823 | 0x87452d41528d5b4f4d603d56c4cd79f21f28a2de |        285.7         | 0.000028570000000000%  |
| 1824 | 0x01be4829b957d791d063864b0da41a70488be987 |        285.4         | 0.000028540000000000%  |
| 1825 | 0x8898b7077aed3fe3841fecf79acbb717b1a809db |        283.95        | 0.000028395000000000%  |
| 1826 | 0xf8216a5ca7b37da8fe89605d620839ba1aa2bd60 |         283          | 0.000028300000000000%  |
| 1827 | 0xb65d7aa5fcafc6fdb42c6262500a342cb415275c |         281          | 0.000028100000000000%  |
| 1828 | 0x607fe8ce38097a3e71acbe1fd814bbb0d65c46c3 |        279.85        | 0.000027985000000000%  |
| 1829 | 0x9fe3c58e1fb52abde16903c05a4c403e66a52fb3 |         279          | 0.000027900000000000%  |
| 1830 | 0xb9cc7e78ca8abdfed7875188fd4506c919f5bddf |         279          | 0.000027900000000000%  |
| 1831 | 0xd6034970a7f8ec54ed34efa303d8df671b08b196 |         275          | 0.000027500000000000%  |
| 1832 | 0x6a2d89df3f1c61dea1e628faa2f452a302ad03a6 |       271.3204       | 0.000027132040000000%  |
| 1833 | 0x2ee8d553d3303546a26732156c96dc5d540c4660 |         270          | 0.000027000000000000%  |
| 1834 | 0xd00e2d398edbbd0fd95efbc413e11e5e21cebe9b |        268.95        | 0.000026895000000000%  |
| 1835 | 0xff6159835ecb465a787cba6a15108d0e6ac5892e |         266          | 0.000026600000000000%  |
| 1836 | 0x66adb3cef1264d19027b857b55d36d423e2b37ea |  263.8783830505548   | 0.000026387838305055%  |
| 1837 | 0x8a5311a5638d3554d499b3c845309e644693c281 |       260.0235       | 0.000026002350000000%  |
| 1838 | 0xaa299f650a9949682a43218156fda42e398f9340 |       260.0235       | 0.000026002350000000%  |
| 1839 | 0xa349d5c79705b3f341c0fb82ad9dc272af9017ce |        259.95        | 0.000025995000000000%  |
| 1840 | 0x976fde83592c43040eaedff67272d308e36769ea |        259.95        | 0.000025995000000000%  |
| 1841 | 0xc33bc005fe681e6da2ee5644f4693297eb7115cd |        259.95        | 0.000025995000000000%  |
| 1842 | 0x04a8d64495f8067dadc09bdd07cc91896c3c4eba |        259.95        | 0.000025995000000000%  |
| 1843 | 0x7b581e8774b4c2a7b843ea2090d71a6a5f410233 |        259.95        | 0.000025995000000000%  |
| 1844 | 0xf917c6364c26b9670d9f6118c741520ccb37d608 |        259.95        | 0.000025995000000000%  |
| 1845 | 0x1871b1e4916008ceeb72628111d85a97628bf2e3 |        259.95        | 0.000025995000000000%  |
| 1846 | 0x9485ccd6c1ae70262cf92082b7dcd5cc1f9d90c8 |        259.95        | 0.000025995000000000%  |
| 1847 | 0xd3b5977685ffd8a43bf37154b00af95bf39b5092 |        259.95        | 0.000025995000000000%  |
| 1848 | 0xe6a581e5af4668a098487ebbe0136ab23436d3c9 |        259.95        | 0.000025995000000000%  |
| 1849 | 0x175f8c8b6514bfd182dce40c8c51d1e8a2b661fc |        259.95        | 0.000025995000000000%  |
| 1850 | 0x75c693cc2c53c13fcbf86e3371302ee34fc7aaf4 |        259.95        | 0.000025995000000000%  |
| 1851 | 0xfdd1095f52e84e825812da0a2df6f7a897f32b26 |        259.95        | 0.000025995000000000%  |
| 1852 | 0xd2370154dd36a88229f4cbee5c4fa1d2c275e192 |        259.95        | 0.000025995000000000%  |
| 1853 | 0x424253da18be8e9352780b240d1e7d3cd242a4e8 |        259.95        | 0.000025995000000000%  |
| 1854 | 0xe8b266eb7c7e36a42aa4c5f762515178417f55cc |        259.95        | 0.000025995000000000%  |
| 1855 | 0x4e7c2dedb7efc295dc4a2ab3e04a1b04d22edccb |        259.95        | 0.000025995000000000%  |
| 1856 | 0x9999896af9e3331ee2b5cf13eff90ee2cf62331a |        259.95        | 0.000025995000000000%  |
| 1857 | 0x056539efef8229b3ff999745b61851dc66189bc3 |        259.95        | 0.000025995000000000%  |
| 1858 | 0x16c75ceed40a3717dc3c0e3ff08673a8bb777f8b |        259.95        | 0.000025995000000000%  |
| 1859 | 0xadd6822989ffd28ceb335bcc86b0fcc6a82c1193 |        259.95        | 0.000025995000000000%  |
| 1860 | 0x27e6dce08c4ccfc57b7f5a351c6cf9b0ce8522f0 |        259.95        | 0.000025995000000000%  |
| 1861 | 0x3cc4646d9ba8bedd5d6cda9cfb96be51e9776fbf |        259.95        | 0.000025995000000000%  |
| 1862 | 0xbeb70d9e2a4bfd6883a8e0186fcd82efee08a3da |        259.95        | 0.000025995000000000%  |
| 1863 | 0x56c35657d62ace6ab3312899f15e39980d76a226 |        259.95        | 0.000025995000000000%  |
| 1864 | 0x2ea462f78858e6d784b26ad3ba5a641d642af0ad |        259.95        | 0.000025995000000000%  |
| 1865 | 0x49ce777cb333ba7ac2f89ec4c61a935c567e6835 |        259.95        | 0.000025995000000000%  |
| 1866 | 0xbd75cd9313e5950158416ab9b9ccd88dfba7d836 |        259.95        | 0.000025995000000000%  |
| 1867 | 0xb6355f1ddf254ef0d90a070b1e1614959443b3ff |        259.95        | 0.000025995000000000%  |
| 1868 | 0x1eaa56c9d6a8cc897915d4fa4135d55ada217e93 |        259.95        | 0.000025995000000000%  |
| 1869 | 0x8b139211fd5f39c9f4943d0c2039957e8609e960 |        259.95        | 0.000025995000000000%  |
| 1870 | 0x7536e2dd5e9885b4666609331965fae340039c50 |        259.95        | 0.000025995000000000%  |
| 1871 | 0xaa7407e2f813e45e9b5eb6da894a7d978e572bc1 |        259.95        | 0.000025995000000000%  |
| 1872 | 0x44b0ee7c6210c17bb1fcef9a9dd97d89f2b2588e |        259.95        | 0.000025995000000000%  |
| 1873 | 0xe4ddfc22f8ca091d615cdfb9d77fc421345364d9 |        259.95        | 0.000025995000000000%  |
| 1874 | 0x0bc8bf6594a1abf7557bc1c0a010feb3de48fde4 |        259.95        | 0.000025995000000000%  |
| 1875 | 0xcf2bf3920c9a8a8db5e786de01fb5778695759d7 |        259.95        | 0.000025995000000000%  |
| 1876 | 0x9a6ef239db26ddd5455aeff2bb81c38fd0887669 |        259.95        | 0.000025995000000000%  |
| 1877 | 0x29e0ecad6848784ee3b486a864e2ecb79d82780b |        259.95        | 0.000025995000000000%  |
| 1878 | 0xac878408c207656b98525edaf6608eaa0f88154c |        259.95        | 0.000025995000000000%  |
| 1879 | 0xb64a8b4958b0b6ed34bac93de8d927ac7c67a8c1 |        259.95        | 0.000025995000000000%  |
| 1880 | 0xfed4613d7589cb16c0a53a54397eba3ba7509202 |        259.95        | 0.000025995000000000%  |
| 1881 | 0xed88bd413952bae886b79f68f7232e8bec28043d |        259.95        | 0.000025995000000000%  |
| 1882 | 0xeacd899ec6bb92200452ae783af0393a7f824319 |        259.95        | 0.000025995000000000%  |
| 1883 | 0xf49d7fe3f4e785588eb0bb32e635a7140c8d1531 |        259.95        | 0.000025995000000000%  |
| 1884 | 0x202e634ba3a6dec86e420253c1c9cb37919cd0fd |        259.95        | 0.000025995000000000%  |
| 1885 | 0xe70e3b89ec427c13c2a8da8606995e37b06ac9b1 |        259.95        | 0.000025995000000000%  |
| 1886 | 0xb39eb6d15ec0404b02ac3eea7520008f774c5d91 |        259.95        | 0.000025995000000000%  |
| 1887 | 0x79b9e3dc027df835ccd83a9de954826fb0e296a4 |        259.95        | 0.000025995000000000%  |
| 1888 | 0x28d9ced90ea760914bdab2df650571fe20fdbbbe |        259.95        | 0.000025995000000000%  |
| 1889 | 0x7aa474dc7c5a04230fb1b0037b42bcdbf9894401 |        259.95        | 0.000025995000000000%  |
| 1890 | 0x84481d3a33f70b1254befc4ff0ef98f8832f9fb1 |        259.95        | 0.000025995000000000%  |
| 1891 | 0x1132b50dc90569dfef70bfe0929f53eb4623443d |        259.95        | 0.000025995000000000%  |
| 1892 | 0x67c04dc5472d2384f37072c2fd80229f66213554 |        259.95        | 0.000025995000000000%  |
| 1893 | 0x55db2177b7d3b8f418a68b677623a055915de1a3 |        259.95        | 0.000025995000000000%  |
| 1894 | 0x77e298c4beed9539f165af8d33bd6b51a1a54aa8 |        259.95        | 0.000025995000000000%  |
| 1895 | 0x94e2b7f24e7e0e3542da3686adbfdc7af7075a97 |        259.95        | 0.000025995000000000%  |
| 1896 | 0x58519bc0702afbe1e4c3bb27bb476463f3a3e398 |        259.95        | 0.000025995000000000%  |
| 1897 | 0xf13aa37b85a64194e49c7fefca74a633cbaebb41 |        259.95        | 0.000025995000000000%  |
| 1898 | 0xf8bea6d993f2f68b76980c5e7ca06e311751101e |        259.95        | 0.000025995000000000%  |
| 1899 | 0x25ad20e43a3327373c7c3e04a2605d8fdf2a20d7 |        259.95        | 0.000025995000000000%  |
| 1900 | 0x4a208b704e20f8f7881d68bc34339f63f48ace88 |        259.95        | 0.000025995000000000%  |
| 1901 | 0x5d2f4879924afc42b005938278557d8424364518 |        259.95        | 0.000025995000000000%  |
| 1902 | 0xb9a915c77bbc7bcc78acd31cf0e2b081e1350bb8 |        259.95        | 0.000025995000000000%  |
| 1903 | 0x7a01a236b5e82f4decbc43d371a2253b11afd2df |        259.95        | 0.000025995000000000%  |
| 1904 | 0x84df49b1d4fdcee1e3b410669b7e5087412b411b |        259.95        | 0.000025995000000000%  |
| 1905 | 0xcde2ff832d051d37221cee1aab341564c3a7aaf4 |        259.95        | 0.000025995000000000%  |
| 1906 | 0x3dbf5735496d72371904a0b16aebec37047b4969 |        259.95        | 0.000025995000000000%  |
| 1907 | 0xae6812e62a80e5c88f9809df41c5085b43a219b6 |        259.95        | 0.000025995000000000%  |
| 1908 | 0x1093a7394afb514646bb4866a414df304c39945e |        259.95        | 0.000025995000000000%  |
| 1909 | 0x53df2ae0efb5f4dd002ca2d3b6852a76e5dd1a56 |        259.95        | 0.000025995000000000%  |
| 1910 | 0x5004b1d07064ebe0d602cdc5aa61023f84283959 |        259.95        | 0.000025995000000000%  |
| 1911 | 0x64f7e24fdd28d507de87b96246b43550eaa70b96 |        259.95        | 0.000025995000000000%  |
| 1912 | 0x72a1336639ece477b6157d699757a1052181bb2e |        259.95        | 0.000025995000000000%  |
